gtas_hit_summary_id|hit_summary_create_date|hit_type|rule_hit_count|wl_hit_count|gtas_hit_detail_id|description|title|cond_text|rule_id|hit_detail_create_date|idTag|flight_id|origin|flight_id|destination|carrier|direction|origin_country|destination_country|eta_date|etd_date|flight_number|full_flight_number|IS_HIT_AVAILABLE|NEO4J_PARAMETER_ID|HIT_LABEL|PASSENGER-HIT_LABEL|PASSENGER_LABEL|isLastRow
20529.0|2019-05-14 13:41:44|R|4|0|43268.0|There was a match for UDR 'FOP-CR', with id=11, and ruleId=14|FOP-CR|Pnr Form of Payment is 'CC'$$$|11|2019/05/14 13:41:44.000000000|2bc3bd981c114d3d747627889225ba5030ca3409|7781.0|BUD|7781.0|PRG|OK|A|HUN|CZE|2019-04-04 00:00:00|2019-04-04 00:00:00|0791|OK0791|Y|1|Hit|flagged|Passenger|N
20529.0|2019-05-14 13:41:44|R|4|0|43269.0|There was a match for UDR 'passenger-age', with id=12, and ruleId=15|passenger-age|Passenger Age is between (35, 75)$$$|12|2019/05/14 13:41:44.000000000|2bc3bd981c114d3d747627889225ba5030ca3409|7781.0|BUD|7781.0|PRG|OK|A|HUN|CZE|2019-04-04 00:00:00|2019-04-04 00:00:00|0791|OK0791|Y|1|Hit|flagged|Passenger|N
20553.0|2019-05-14 13:41:44|R|5|0|43413.0|There was a match for UDR 'Email-gmail', with id=7, and ruleId=8|Email-gmail|Email Domain is 'GMAIL.COM'$$$|7|2019/05/14 13:41:44.000000000|f479e1cc450e7b6e6cb1fcac7a4397f97cbb9372|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20553.0|2019-05-14 13:41:44|R|5|0|43414.0|There was a match for UDR 'doc-issue-country', with id=8, and ruleId=13|doc-issue-country|Document Issuance Country is one of ('USA', 'GBR', 'ERI', 'IND', 'CHN')$$$|8|2019/05/14 13:41:44.000000000|f479e1cc450e7b6e6cb1fcac7a4397f97cbb9372|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20553.0|2019-05-14 13:41:44|R|5|0|43415.0|There was a match for UDR 'DOCUMENT-TYPE', with id=10, and ruleId=11|DOCUMENT-TYPE|Document Type is 'P'$$$|10|2019/05/14 13:41:44.000000000|f479e1cc450e7b6e6cb1fcac7a4397f97cbb9372|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20553.0|2019-05-14 13:41:44|R|5|0|43416.0|There was a match for UDR 'FOP-CR', with id=11, and ruleId=14|FOP-CR|Pnr Form of Payment is 'CC'$$$|11|2019/05/14 13:41:44.000000000|f479e1cc450e7b6e6cb1fcac7a4397f97cbb9372|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20553.0|2019-05-14 13:41:44|R|5|0|43417.0|There was a match for UDR 'passenger-age', with id=12, and ruleId=15|passenger-age|Passenger Age is between (35, 75)$$$|12|2019/05/14 13:41:44.000000000|f479e1cc450e7b6e6cb1fcac7a4397f97cbb9372|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20562.0|2019-05-14 13:41:44|R|8|0|43467.0|There was a match for UDR 'Fop-cash', with id=3, and ruleId=3|Fop-cash|Pnr Form of Payment is 'CA'$$$|3|2019/05/14 13:41:44.000000000|2e15da5f4efe6a844320ee1657fddd270add7daa|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20562.0|2019-05-14 13:41:44|R|8|0|43468.0|There was a match for UDR 'ED-hotmail.com', with id=5, and ruleId=5|ED-hotmail.com|Email Domain is 'HOTMAIL.COM'$$$|5|2019/05/14 13:41:44.000000000|2e15da5f4efe6a844320ee1657fddd270add7daa|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20562.0|2019-05-14 13:41:44|R|8|0|43469.0|There was a match for UDR 'YAHOO-email', with id=6, and ruleId=7|YAHOO-email|Email Domain is 'YAHOO.COM'$$$|6|2019/05/14 13:41:44.000000000|2e15da5f4efe6a844320ee1657fddd270add7daa|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20562.0|2019-05-14 13:41:44|R|8|0|43470.0|There was a match for UDR 'Email-gmail', with id=7, and ruleId=8|Email-gmail|Email Domain is 'GMAIL.COM'$$$|7|2019/05/14 13:41:44.000000000|2e15da5f4efe6a844320ee1657fddd270add7daa|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20562.0|2019-05-14 13:41:44|R|8|0|43471.0|There was a match for UDR 'doc-issue-country', with id=8, and ruleId=13|doc-issue-country|Document Issuance Country is one of ('USA', 'GBR', 'ERI', 'IND', 'CHN')$$$|8|2019/05/14 13:41:44.000000000|2e15da5f4efe6a844320ee1657fddd270add7daa|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20562.0|2019-05-14 13:41:44|R|8|0|43472.0|There was a match for UDR 'DOCUMENT-TYPE', with id=10, and ruleId=11|DOCUMENT-TYPE|Document Type is 'P'$$$|10|2019/05/14 13:41:44.000000000|2e15da5f4efe6a844320ee1657fddd270add7daa|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20562.0|2019-05-14 13:41:44|R|8|0|43473.0|There was a match for UDR 'FOP-CR', with id=11, and ruleId=14|FOP-CR|Pnr Form of Payment is 'CC'$$$|11|2019/05/14 13:41:44.000000000|2e15da5f4efe6a844320ee1657fddd270add7daa|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20562.0|2019-05-14 13:41:44|R|8|0|43474.0|There was a match for UDR 'passenger-age', with id=12, and ruleId=15|passenger-age|Passenger Age is between (35, 75)$$$|12|2019/05/14 13:41:44.000000000|2e15da5f4efe6a844320ee1657fddd270add7daa|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20561.0|2019-05-14 13:41:44|R|7|0|43460.0|There was a match for UDR 'Fop-cash', with id=3, and ruleId=3|Fop-cash|Pnr Form of Payment is 'CA'$$$|3|2019/05/14 13:41:44.000000000|800f034d7faedcebb2ca8242e48fae391c16bf7f|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20561.0|2019-05-14 13:41:44|R|7|0|43461.0|There was a match for UDR 'ED-hotmail.com', with id=5, and ruleId=5|ED-hotmail.com|Email Domain is 'HOTMAIL.COM'$$$|5|2019/05/14 13:41:44.000000000|800f034d7faedcebb2ca8242e48fae391c16bf7f|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20561.0|2019-05-14 13:41:44|R|7|0|43462.0|There was a match for UDR 'YAHOO-email', with id=6, and ruleId=7|YAHOO-email|Email Domain is 'YAHOO.COM'$$$|6|2019/05/14 13:41:44.000000000|800f034d7faedcebb2ca8242e48fae391c16bf7f|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20561.0|2019-05-14 13:41:44|R|7|0|43463.0|There was a match for UDR 'Email-gmail', with id=7, and ruleId=8|Email-gmail|Email Domain is 'GMAIL.COM'$$$|7|2019/05/14 13:41:44.000000000|800f034d7faedcebb2ca8242e48fae391c16bf7f|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20561.0|2019-05-14 13:41:44|R|7|0|43464.0|There was a match for UDR 'doc-issue-country', with id=8, and ruleId=13|doc-issue-country|Document Issuance Country is one of ('USA', 'GBR', 'ERI', 'IND', 'CHN')$$$|8|2019/05/14 13:41:44.000000000|800f034d7faedcebb2ca8242e48fae391c16bf7f|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20561.0|2019-05-14 13:41:44|R|7|0|43465.0|There was a match for UDR 'DOCUMENT-TYPE', with id=10, and ruleId=11|DOCUMENT-TYPE|Document Type is 'P'$$$|10|2019/05/14 13:41:44.000000000|800f034d7faedcebb2ca8242e48fae391c16bf7f|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20561.0|2019-05-14 13:41:44|R|7|0|43466.0|There was a match for UDR 'FOP-CR', with id=11, and ruleId=14|FOP-CR|Pnr Form of Payment is 'CC'$$$|11|2019/05/14 13:41:44.000000000|800f034d7faedcebb2ca8242e48fae391c16bf7f|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20564.0|2019-05-14 13:41:44|R|8|0|43481.0|There was a match for UDR 'Fop-cash', with id=3, and ruleId=3|Fop-cash|Pnr Form of Payment is 'CA'$$$|3|2019/05/14 13:41:44.000000000|5341caecfa8ebcbdbe5bcb821987ba46410b068d|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20564.0|2019-05-14 13:41:44|R|8|0|43482.0|There was a match for UDR 'ED-hotmail.com', with id=5, and ruleId=5|ED-hotmail.com|Email Domain is 'HOTMAIL.COM'$$$|5|2019/05/14 13:41:44.000000000|5341caecfa8ebcbdbe5bcb821987ba46410b068d|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20564.0|2019-05-14 13:41:44|R|8|0|43483.0|There was a match for UDR 'YAHOO-email', with id=6, and ruleId=7|YAHOO-email|Email Domain is 'YAHOO.COM'$$$|6|2019/05/14 13:41:44.000000000|5341caecfa8ebcbdbe5bcb821987ba46410b068d|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20564.0|2019-05-14 13:41:44|R|8|0|43484.0|There was a match for UDR 'Email-gmail', with id=7, and ruleId=8|Email-gmail|Email Domain is 'GMAIL.COM'$$$|7|2019/05/14 13:41:44.000000000|5341caecfa8ebcbdbe5bcb821987ba46410b068d|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20564.0|2019-05-14 13:41:44|R|8|0|43485.0|There was a match for UDR 'doc-issue-country', with id=8, and ruleId=13|doc-issue-country|Document Issuance Country is one of ('USA', 'GBR', 'ERI', 'IND', 'CHN')$$$|8|2019/05/14 13:41:44.000000000|5341caecfa8ebcbdbe5bcb821987ba46410b068d|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20564.0|2019-05-14 13:41:44|R|8|0|43486.0|There was a match for UDR 'DOCUMENT-TYPE', with id=10, and ruleId=11|DOCUMENT-TYPE|Document Type is 'P'$$$|10|2019/05/14 13:41:44.000000000|5341caecfa8ebcbdbe5bcb821987ba46410b068d|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20564.0|2019-05-14 13:41:44|R|8|0|43487.0|There was a match for UDR 'FOP-CR', with id=11, and ruleId=14|FOP-CR|Pnr Form of Payment is 'CC'$$$|11|2019/05/14 13:41:44.000000000|5341caecfa8ebcbdbe5bcb821987ba46410b068d|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20564.0|2019-05-14 13:41:44|R|8|0|43488.0|There was a match for UDR 'passenger-age', with id=12, and ruleId=15|passenger-age|Passenger Age is between (35, 75)$$$|12|2019/05/14 13:41:44.000000000|5341caecfa8ebcbdbe5bcb821987ba46410b068d|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20563.0|2019-05-14 13:41:44|R|6|0|43475.0|There was a match for UDR 'Fop-cash', with id=3, and ruleId=3|Fop-cash|Pnr Form of Payment is 'CA'$$$|3|2019/05/14 13:41:44.000000000|199b18ed199c3fdc8c655cf67e7a60d642eac191|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20563.0|2019-05-14 13:41:44|R|6|0|43476.0|There was a match for UDR 'ED-hotmail.com', with id=5, and ruleId=5|ED-hotmail.com|Email Domain is 'HOTMAIL.COM'$$$|5|2019/05/14 13:41:44.000000000|199b18ed199c3fdc8c655cf67e7a60d642eac191|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20563.0|2019-05-14 13:41:44|R|6|0|43477.0|There was a match for UDR 'YAHOO-email', with id=6, and ruleId=7|YAHOO-email|Email Domain is 'YAHOO.COM'$$$|6|2019/05/14 13:41:44.000000000|199b18ed199c3fdc8c655cf67e7a60d642eac191|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20563.0|2019-05-14 13:41:44|R|6|0|43478.0|There was a match for UDR 'Email-gmail', with id=7, and ruleId=8|Email-gmail|Email Domain is 'GMAIL.COM'$$$|7|2019/05/14 13:41:44.000000000|199b18ed199c3fdc8c655cf67e7a60d642eac191|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20563.0|2019-05-14 13:41:44|R|6|0|43479.0|There was a match for UDR 'DOCUMENT-TYPE', with id=10, and ruleId=11|DOCUMENT-TYPE|Document Type is 'P'$$$|10|2019/05/14 13:41:44.000000000|199b18ed199c3fdc8c655cf67e7a60d642eac191|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20563.0|2019-05-14 13:41:44|R|6|0|43480.0|There was a match for UDR 'FOP-CR', with id=11, and ruleId=14|FOP-CR|Pnr Form of Payment is 'CC'$$$|11|2019/05/14 13:41:44.000000000|199b18ed199c3fdc8c655cf67e7a60d642eac191|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20558.0|2019-05-14 13:41:44|R|8|0|43438.0|There was a match for UDR 'Fop-cash', with id=3, and ruleId=3|Fop-cash|Pnr Form of Payment is 'CA'$$$|3|2019/05/14 13:41:44.000000000|972dbbe27a7b37fa7910da71f3cbfbe35031f471|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20558.0|2019-05-14 13:41:44|R|8|0|43439.0|There was a match for UDR 'ED-hotmail.com', with id=5, and ruleId=5|ED-hotmail.com|Email Domain is 'HOTMAIL.COM'$$$|5|2019/05/14 13:41:44.000000000|972dbbe27a7b37fa7910da71f3cbfbe35031f471|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20558.0|2019-05-14 13:41:44|R|8|0|43440.0|There was a match for UDR 'YAHOO-email', with id=6, and ruleId=7|YAHOO-email|Email Domain is 'YAHOO.COM'$$$|6|2019/05/14 13:41:44.000000000|972dbbe27a7b37fa7910da71f3cbfbe35031f471|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20558.0|2019-05-14 13:41:44|R|8|0|43441.0|There was a match for UDR 'Email-gmail', with id=7, and ruleId=8|Email-gmail|Email Domain is 'GMAIL.COM'$$$|7|2019/05/14 13:41:44.000000000|972dbbe27a7b37fa7910da71f3cbfbe35031f471|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20558.0|2019-05-14 13:41:44|R|8|0|43442.0|There was a match for UDR 'doc-issue-country', with id=8, and ruleId=13|doc-issue-country|Document Issuance Country is one of ('USA', 'GBR', 'ERI', 'IND', 'CHN')$$$|8|2019/05/14 13:41:44.000000000|972dbbe27a7b37fa7910da71f3cbfbe35031f471|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20558.0|2019-05-14 13:41:44|R|8|0|43443.0|There was a match for UDR 'DOCUMENT-TYPE', with id=10, and ruleId=11|DOCUMENT-TYPE|Document Type is 'P'$$$|10|2019/05/14 13:41:44.000000000|972dbbe27a7b37fa7910da71f3cbfbe35031f471|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20558.0|2019-05-14 13:41:44|R|8|0|43444.0|There was a match for UDR 'FOP-CR', with id=11, and ruleId=14|FOP-CR|Pnr Form of Payment is 'CC'$$$|11|2019/05/14 13:41:44.000000000|972dbbe27a7b37fa7910da71f3cbfbe35031f471|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20558.0|2019-05-14 13:41:44|R|8|0|43445.0|There was a match for UDR 'passenger-age', with id=12, and ruleId=15|passenger-age|Passenger Age is between (35, 75)$$$|12|2019/05/14 13:41:44.000000000|972dbbe27a7b37fa7910da71f3cbfbe35031f471|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20560.0|2019-05-14 13:41:44|R|6|0|43454.0|There was a match for UDR 'Fop-cash', with id=3, and ruleId=3|Fop-cash|Pnr Form of Payment is 'CA'$$$|3|2019/05/14 13:41:44.000000000|08cda47cdabf5c8ef53d9e4c933200753aba5cde|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20560.0|2019-05-14 13:41:44|R|6|0|43455.0|There was a match for UDR 'ED-hotmail.com', with id=5, and ruleId=5|ED-hotmail.com|Email Domain is 'HOTMAIL.COM'$$$|5|2019/05/14 13:41:44.000000000|08cda47cdabf5c8ef53d9e4c933200753aba5cde|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20560.0|2019-05-14 13:41:44|R|6|0|43456.0|There was a match for UDR 'YAHOO-email', with id=6, and ruleId=7|YAHOO-email|Email Domain is 'YAHOO.COM'$$$|6|2019/05/14 13:41:44.000000000|08cda47cdabf5c8ef53d9e4c933200753aba5cde|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20560.0|2019-05-14 13:41:44|R|6|0|43457.0|There was a match for UDR 'Email-gmail', with id=7, and ruleId=8|Email-gmail|Email Domain is 'GMAIL.COM'$$$|7|2019/05/14 13:41:44.000000000|08cda47cdabf5c8ef53d9e4c933200753aba5cde|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20560.0|2019-05-14 13:41:44|R|6|0|43458.0|There was a match for UDR 'DOCUMENT-TYPE', with id=10, and ruleId=11|DOCUMENT-TYPE|Document Type is 'P'$$$|10|2019/05/14 13:41:44.000000000|08cda47cdabf5c8ef53d9e4c933200753aba5cde|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20560.0|2019-05-14 13:41:44|R|6|0|43459.0|There was a match for UDR 'FOP-CR', with id=11, and ruleId=14|FOP-CR|Pnr Form of Payment is 'CC'$$$|11|2019/05/14 13:41:44.000000000|08cda47cdabf5c8ef53d9e4c933200753aba5cde|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20559.0|2019-05-14 13:41:44|R|8|0|43446.0|There was a match for UDR 'Fop-cash', with id=3, and ruleId=3|Fop-cash|Pnr Form of Payment is 'CA'$$$|3|2019/05/14 13:41:44.000000000|798814d8493fe9c86d8182711595014ef0044531|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20559.0|2019-05-14 13:41:44|R|8|0|43447.0|There was a match for UDR 'ED-hotmail.com', with id=5, and ruleId=5|ED-hotmail.com|Email Domain is 'HOTMAIL.COM'$$$|5|2019/05/14 13:41:44.000000000|798814d8493fe9c86d8182711595014ef0044531|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20559.0|2019-05-14 13:41:44|R|8|0|43448.0|There was a match for UDR 'YAHOO-email', with id=6, and ruleId=7|YAHOO-email|Email Domain is 'YAHOO.COM'$$$|6|2019/05/14 13:41:44.000000000|798814d8493fe9c86d8182711595014ef0044531|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20559.0|2019-05-14 13:41:44|R|8|0|43449.0|There was a match for UDR 'Email-gmail', with id=7, and ruleId=8|Email-gmail|Email Domain is 'GMAIL.COM'$$$|7|2019/05/14 13:41:44.000000000|798814d8493fe9c86d8182711595014ef0044531|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20559.0|2019-05-14 13:41:44|R|8|0|43450.0|There was a match for UDR 'doc-issue-country', with id=8, and ruleId=13|doc-issue-country|Document Issuance Country is one of ('USA', 'GBR', 'ERI', 'IND', 'CHN')$$$|8|2019/05/14 13:41:44.000000000|798814d8493fe9c86d8182711595014ef0044531|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20559.0|2019-05-14 13:41:44|R|8|0|43451.0|There was a match for UDR 'DOCUMENT-TYPE', with id=10, and ruleId=11|DOCUMENT-TYPE|Document Type is 'P'$$$|10|2019/05/14 13:41:44.000000000|798814d8493fe9c86d8182711595014ef0044531|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20559.0|2019-05-14 13:41:44|R|8|0|43452.0|There was a match for UDR 'FOP-CR', with id=11, and ruleId=14|FOP-CR|Pnr Form of Payment is 'CC'$$$|11|2019/05/14 13:41:44.000000000|798814d8493fe9c86d8182711595014ef0044531|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20559.0|2019-05-14 13:41:44|R|8|0|43453.0|There was a match for UDR 'passenger-age', with id=12, and ruleId=15|passenger-age|Passenger Age is between (35, 75)$$$|12|2019/05/14 13:41:44.000000000|798814d8493fe9c86d8182711595014ef0044531|7784.0|CDG|7784.0|SVO|AF|A|FRA|RUS|2019-04-05 00:00:00|2019-04-04 00:00:00|1844|AF1844|Y|1|Hit|flagged|Passenger|N
20528.0|2019-05-14 13:41:44|R|5|0|43261.0|There was a match for UDR 'Email-gmail', with id=7, and ruleId=8|Email-gmail|Email Domain is 'GMAIL.COM'$$$|7|2019/05/14 13:41:44.000000000|cfec578bd71f4177cf920300a5159c1aac01bc14|7781.0|BUD|7781.0|PRG|OK|A|HUN|CZE|2019-04-04 00:00:00|2019-04-04 00:00:00|0791|OK0791|Y|1|Hit|flagged|Passenger|N
20528.0|2019-05-14 13:41:44|R|5|0|43262.0|There was a match for UDR 'doc-issue-country', with id=8, and ruleId=13|doc-issue-country|Document Issuance Country is one of ('USA', 'GBR', 'ERI', 'IND', 'CHN')$$$|8|2019/05/14 13:41:44.000000000|cfec578bd71f4177cf920300a5159c1aac01bc14|7781.0|BUD|7781.0|PRG|OK|A|HUN|CZE|2019-04-04 00:00:00|2019-04-04 00:00:00|0791|OK0791|Y|1|Hit|flagged|Passenger|N
20528.0|2019-05-14 13:41:44|R|5|0|43263.0|There was a match for UDR 'DOCUMENT-TYPE', with id=10, and ruleId=11|DOCUMENT-TYPE|Document Type is 'P'$$$|10|2019/05/14 13:41:44.000000000|cfec578bd71f4177cf920300a5159c1aac01bc14|7781.0|BUD|7781.0|PRG|OK|A|HUN|CZE|2019-04-04 00:00:00|2019-04-04 00:00:00|0791|OK0791|Y|1|Hit|flagged|Passenger|N
20528.0|2019-05-14 13:41:44|R|5|0|43264.0|There was a match for UDR 'FOP-CR', with id=11, and ruleId=14|FOP-CR|Pnr Form of Payment is 'CC'$$$|11|2019/05/14 13:41:44.000000000|cfec578bd71f4177cf920300a5159c1aac01bc14|7781.0|BUD|7781.0|PRG|OK|A|HUN|CZE|2019-04-04 00:00:00|2019-04-04 00:00:00|0791|OK0791|Y|1|Hit|flagged|Passenger|N
